0.337143	0.883636
0.354286	0.883636
0.337143	0.858182
0.5	0.927273
0.52	0.901818
0.728571	0.858182
0.5	0.927273
0.74	0.863636
0.728571	0.858182
0.842857	0.889091
0.814286	0.883636
0.834286	0.858182
0.74	0.863636
0.728571	0.858182
0.734286	0.856364
0.8	0.885455
0.814286	0.883636
0.811429	0.856364
0.814286	0.883636
0.834286	0.858182
0.811429	0.856364
0.98	0.876364
0.994286	0.874545
0.982857	0.852727
0.8	0.885455
0.771429	0.870909
0.8	0.849091
0.8	0.885455
0.811429	0.856364
0.8	0.849091
0.354286	0.883636
0.337143	0.858182
0.337143	0.847273
0.954286	0.885455
0.965714	0.883636
0.974286	0.845455
0.965714	0.883636
0.98	0.876364
0.974286	0.845455
0.98	0.876364
0.982857	0.852727
0.974286	0.845455
0.728571	0.858182
0.734286	0.856364
0.725714	0.843636
0.337143	0.883636
0.337143	0.858182
0.322857	0.834545
0.337143	0.858182
0.337143	0.847273
0.322857	0.834545
0.771429	0.870909
0.74	0.863636
0.762857	0.834545
0.74	0.863636
0.734286	0.856364
0.762857	0.834545
0.734286	0.856364
0.725714	0.843636
0.762857	0.834545
0.982857	0.852727
0.974286	0.845455
0.974286	0.834545
0.974286	0.845455
0.971429	0.834545
0.974286	0.834545
0.52	0.867273
0.522857	0.836364
0.52	0.832727
0.52	0.901818
0.728571	0.858182
0.691429	0.830909
0.771429	0.870909
0.8	0.849091
0.765714	0.830909
0.771429	0.870909
0.762857	0.834545
0.765714	0.830909
0.954286	0.885455
0.897143	0.874545
0.965714	0.830909
0.954286	0.885455
0.974286	0.845455
0.965714	0.830909
0.974286	0.845455
0.971429	0.834545
0.965714	0.830909
0.971429	0.834545
0.974286	0.834545
0.965714	0.830909
0.354286	0.883636
0.337143	0.847273
0.337143	0.829091
0.337143	0.847273
0.322857	0.834545
0.337143	0.829091
0.522857	0.836364
0.52	0.832727
0.522857	0.829091
0.728571	0.858182
0.725714	0.843636
0.7	0.829091
0.728571	0.858182
0.691429	0.830909
0.7	0.829091
0.725714	0.843636
0.762857	0.834545
0.742857	0.818182
0.762857	0.834545
0.765714	0.830909
0.742857	0.818182
0.725714	0.843636
0.7	0.829091
0.742857	0.818182
0.691429	0.830909
0.7	0.829091
0.682857	0.816364
0.52	0.901818
0.691429	0.830909
0.671429	0.814545
0.322857	0.834545
0.337143	0.829091
0.334286	0.812727
0.322857	0.834545
0.325714	0.814545
0.334286	0.812727
0.691429	0.830909
0.682857	0.816364
0.677143	0.812727
0.691429	0.830909
0.671429	0.814545
0.677143	0.812727
0.354286	0.883636
0.52	0.867273
0.511429	0.810909
0.52	0.867273
0.52	0.832727
0.511429	0.810909
0.52	0.832727
0.522857	0.829091
0.511429	0.810909
0.52	0.901818
0.52	0.872727
0.66	0.807273
0.52	0.901818
0.671429	0.814545
0.66	0.807273
0.52	0.872727
0.52	0.867273
0.66	0.807273
0.994286	0.874545
0.982857	0.852727
0.968571	0.807273
0.982857	0.852727
0.974286	0.834545
0.968571	0.807273
0.974286	0.834545
0.965714	0.830909
0.968571	0.807273
0.325714	0.814545
0.334286	0.812727
0.331429	0.803636
0.682857	0.816364
0.677143	0.812727
0.671429	0.801818
0.671429	0.814545
0.677143	0.812727
0.671429	0.801818
0.52	0.867273
0.522857	0.836364
0.651429	0.798182
0.52	0.867273
0.66	0.807273
0.651429	0.798182
0.671429	0.814545
0.66	0.807273
0.66	0.798182
0.671429	0.814545
0.671429	0.801818
0.66	0.798182
0.66	0.807273
0.651429	0.798182
0.66	0.798182
0.994286	0.874545
0.968571	0.807273
0.965714	0.798182
0.897143	0.874545
0.965714	0.830909
0.948571	0.796364
0.965714	0.830909
0.968571	0.807273
0.948571	0.796364
0.968571	0.807273
0.965714	0.798182
0.948571	0.796364
0.522857	0.829091
0.511429	0.810909
0.511429	0.789091
0.522857	0.836364
0.522857	0.829091
0.642857	0.789091
0.522857	0.836364
0.651429	0.798182
0.642857	0.789091
0.651429	0.798182
0.66	0.798182
0.645714	0.787273
0.651429	0.798182
0.642857	0.789091
0.645714	0.787273
0.511429	0.810909
0.511429	0.789091
0.494286	0.776364
0.965714	0.798182
0.948571	0.796364
0.948571	0.776364
0.948571	0.796364
0.942857	0.778182
0.948571	0.776364
0.7	0.829091
0.742857	0.818182
0.691429	0.772727
0.7	0.829091
0.682857	0.816364
0.691429	0.772727
0.682857	0.816364
0.671429	0.801818
0.691429	0.772727
0.671429	0.801818
0.66	0.798182
0.691429	0.772727
0.66	0.798182
0.645714	0.787273
0.691429	0.772727
0.511429	0.789091
0.494286	0.776364
0.5	0.761818
0.942857	0.778182
0.948571	0.776364
0.92	0.76
0.948571	0.796364
0.942857	0.778182
0.917143	0.758182
0.354286	0.883636
0.337143	0.829091
0.417143	0.756364
0.354286	0.883636
0.511429	0.810909
0.417143	0.756364
0.337143	0.829091
0.334286	0.812727
0.417143	0.756364
0.511429	0.810909
0.494286	0.776364
0.46	0.754545
0.511429	0.810909
0.417143	0.756364
0.46	0.754545
0.334286	0.812727
0.331429	0.803636
0.377143	0.752727
0.334286	0.812727
0.417143	0.756364
0.377143	0.752727
0.417143	0.756364
0.46	0.754545
0.411429	0.752727
0.417143	0.756364
0.377143	0.752727
0.411429	0.752727
0.494286	0.776364
0.46	0.754545
0.468571	0.752727
0.494286	0.776364
0.5	0.761818
0.482857	0.749091
0.5	0.761818
0.494286	0.752727
0.482857	0.749091
0.494286	0.776364
0.468571	0.752727
0.482857	0.749091
0.511429	0.789091
0.5	0.761818
0.522857	0.747273
0.511429	0.789091
0.528571	0.750909
0.522857	0.747273
0.5	0.761818
0.494286	0.752727
0.522857	0.747273
0.494286	0.752727
0.482857	0.749091
0.522857	0.747273
0.511429	0.789091
0.528571	0.750909
0.54	0.747273
0.331429	0.803636
0.377143	0.752727
0.342857	0.745455
0.522857	0.829091
0.511429	0.789091
0.568571	0.745455
0.511429	0.789091
0.54	0.747273
0.568571	0.745455
0.522857	0.829091
0.642857	0.789091
0.568571	0.745455
0.642857	0.789091
0.645714	0.787273
0.602857	0.745455
0.642857	0.789091
0.568571	0.745455
0.602857	0.745455
0.325714	0.814545
0.331429	0.803636
0.305714	0.743636
0.528571	0.750909
0.522857	0.747273
0.531429	0.743636
0.528571	0.750909
0.54	0.747273
0.531429	0.743636
0.482857	0.749091
0.522857	0.747273
0.531429	0.743636
0.54	0.747273
0.568571	0.745455
0.531429	0.743636
0.331429	0.803636
0.342857	0.745455
0.328571	0.741818
0.331429	0.803636
0.305714	0.743636
0.328571	0.741818
0.305714	0.743636
0.311429	0.741818
0.328571	0.741818
0.568571	0.745455
0.602857	0.745455
0.591429	0.74
0.602857	0.745455
0.6	0.743636
0.591429	0.74
0.645714	0.787273
0.691429	0.772727
0.654286	0.738182
0.645714	0.787273
0.602857	0.745455
0.654286	0.736364
0.691429	0.772727
0.654286	0.738182
0.654286	0.736364
0.948571	0.776364
0.92	0.76
0.9	0.730909
0.92	0.76
0.917143	0.758182
0.9	0.730909
0.917143	0.758182
0.9	0.730909
0.882857	0.729091
0.654286	0.738182
0.645714	0.723636
0.648571	0.723636
0.948571	0.776364
0.9	0.730909
0.894286	0.721818
0.9	0.730909
0.882857	0.729091
0.894286	0.721818
0.645714	0.787273
0.654286	0.738182
0.631429	0.716364
0.654286	0.738182
0.645714	0.723636
0.631429	0.716364
0.645714	0.787273
0.654286	0.736364
0.631429	0.716364
0.602857	0.745455
0.6	0.743636
0.631429	0.716364
0.602857	0.745455
0.654286	0.736364
0.631429	0.716364
0.654286	0.738182
0.654286	0.736364
0.631429	0.716364
0.654286	0.736364
0.648571	0.723636
0.631429	0.716364
0.654286	0.738182
0.648571	0.723636
0.631429	0.716364
0.882857	0.729091
0.894286	0.721818
0.877143	0.707273
0.882857	0.729091
0.868571	0.718182
0.877143	0.707273
0.868571	0.718182
0.842857	0.709091
0.877143	0.707273
0.645714	0.723636
0.648571	0.723636
0.628571	0.705455
0.645714	0.723636
0.631429	0.716364
0.628571	0.705455
0.842857	0.709091
0.877143	0.707273
0.828571	0.701818
0.568571	0.745455
0.531429	0.743636
0.608571	0.698182
0.568571	0.745455
0.591429	0.74
0.608571	0.698182
0.6	0.743636
0.591429	0.74
0.608571	0.698182
0.6	0.743636
0.631429	0.716364
0.608571	0.698182
0.631429	0.716364
0.628571	0.705455
0.608571	0.698182
0.265714	0.727273
0.234286	0.709091
0.225714	0.694545
0.877143	0.707273
0.828571	0.701818
0.817143	0.692727
0.828571	0.701818
0.805714	0.692727
0.817143	0.692727
0.877143	0.707273
0.817143	0.692727
0.808571	0.685455
0.805714	0.692727
0.817143	0.692727
0.808571	0.685455
0.234286	0.709091
0.225714	0.694545
0.191429	0.676364
0.805714	0.692727
0.808571	0.685455
0.785714	0.676364
0.805714	0.692727
0.777143	0.681818
0.785714	0.676364
0.777143	0.681818
0.78	0.678182
0.785714	0.676364
0.808571	0.685455
0.785714	0.676364
0.771429	0.665455
0.777143	0.681818
0.78	0.678182
0.771429	0.665455
0.777143	0.681818
0.745714	0.667273
0.771429	0.665455
0.78	0.678182
0.785714	0.676364
0.771429	0.665455
0.191429	0.676364
0.174286	0.66
0.174286	0.656364
0.745714	0.667273
0.771429	0.665455
0.725714	0.650909
0.745714	0.667273
0.722857	0.650909
0.725714	0.650909
0.174286	0.66
0.174286	0.656364
0.151429	0.625455
0.771429	0.665455
0.725714	0.650909
0.72	0.618182
0.722857	0.650909
0.725714	0.650909
0.72	0.618182
0.722857	0.650909
0.685714	0.643636
0.72	0.618182
0.685714	0.643636
0.72	0.618182
0.72	0.610909
0.174286	0.66
0.151429	0.625455
0.108571	0.607273
0.174286	0.656364
0.151429	0.625455
0.162857	0.605455
0.771429	0.665455
0.72	0.618182
0.722857	0.598182
0.72	0.618182
0.72	0.610909
0.722857	0.598182
0.151429	0.625455
0.108571	0.607273
0.151429	0.590909
0.151429	0.625455
0.162857	0.605455
0.151429	0.590909
0.162857	0.605455
0.162857	0.598182
0.151429	0.590909
0.685714	0.643636
0.72	0.610909
0.722857	0.590909
0.72	0.610909
0.722857	0.598182
0.722857	0.590909
0.722857	0.598182
0.722857	0.590909
0.725714	0.589091
0.225714	0.694545
0.191429	0.676364
0.231429	0.585455
0.191429	0.676364
0.174286	0.656364
0.231429	0.585455
0.174286	0.656364
0.162857	0.605455
0.214286	0.58
0.174286	0.656364
0.231429	0.585455
0.214286	0.58
0.162857	0.605455
0.162857	0.598182
0.214286	0.58
0.722857	0.590909
0.725714	0.589091
0.731429	0.574545
0.162857	0.598182
0.151429	0.590909
0.16	0.569091
0.108571	0.607273
0.0914286	0.594545
0.0914286	0.567273
0.108571	0.607273
0.151429	0.590909
0.0914286	0.567273
0.162857	0.598182
0.214286	0.58
0.18	0.567273
0.162857	0.598182
0.16	0.569091
0.18	0.567273
0.771429	0.665455
0.722857	0.598182
0.745714	0.567273
0.722857	0.598182
0.725714	0.589091
0.745714	0.567273
0.725714	0.589091
0.731429	0.574545
0.745714	0.567273
0.16	0.569091
0.18	0.567273
0.154286	0.549091
0.0914286	0.594545
0.0914286	0.567273
0.0371429	0.545455
0.808571	0.685455
0.771429	0.665455
0.76	0.541818
0.771429	0.665455
0.745714	0.567273
0.76	0.541818
0.731429	0.574545
0.745714	0.567273
0.76	0.541818
0.151429	0.590909
0.16	0.569091
0.131429	0.54
0.16	0.569091
0.154286	0.549091
0.131429	0.54
0.151429	0.590909
0.0914286	0.567273
0.131429	0.54
0.36	0.547273
0.362857	0.538182
0.388571	0.538182
0.0914286	0.567273
0.131429	0.54
0.117143	0.536364
0.0914286	0.567273
0.117143	0.536364
0.111429	0.532727
0.214286	0.58
0.18	0.567273
0.257143	0.527273
0.231429	0.585455
0.214286	0.58
0.257143	0.527273
0.231429	0.585455
0.274286	0.538182
0.257143	0.527273
0.877143	0.707273
0.808571	0.685455
0.774286	0.523636
0.808571	0.685455
0.76	0.541818
0.774286	0.523636
0.0914286	0.567273
0.111429	0.532727
0.105714	0.521818
0.131429	0.54
0.117143	0.536364
0.114286	0.510909
0.117143	0.536364
0.111429	0.532727
0.114286	0.510909
0.111429	0.532727
0.105714	0.521818
0.114286	0.510909
0.105714	0.521818
0.105714	0.512727
0.114286	0.510909
0.76	0.541818
0.774286	0.523636
0.771429	0.510909
0.36	0.547273
0.274286	0.538182
0.322857	0.509091
0.36	0.547273
0.362857	0.538182
0.322857	0.509091
0.274286	0.538182
0.257143	0.527273
0.322857	0.509091
0.0914286	0.567273
0.0371429	0.545455
0.06	0.505455
0.0914286	0.567273
0.105714	0.521818
0.06	0.505455
0.105714	0.521818
0.105714	0.512727
0.06	0.505455
0.131429	0.54
0.114286	0.510909
0.12	0.501818
0.105714	0.512727
0.114286	0.510909
0.12	0.501818
0.105714	0.512727
0.06	0.505455
0.12	0.501818
0.894286	0.721818
0.877143	0.707273
0.777143	0.492727
0.877143	0.707273
0.774286	0.523636
0.777143	0.492727
0.774286	0.523636
0.771429	0.510909
0.777143	0.492727
0.771429	0.510909
0.774286	0.494545
0.777143	0.492727
0.362857	0.538182
0.388571	0.538182
0.348571	0.490909
0.362857	0.538182
0.322857	0.509091
0.348571	0.490909
0.771429	0.510909
0.774286	0.494545
0.768571	0.487273
0.774286	0.494545
0.777143	0.492727
0.768571	0.487273
0.154286	0.549091
0.131429	0.54
0.162857	0.478182
0.131429	0.54
0.12	0.501818
0.162857	0.478182
0.18	0.567273
0.154286	0.549091
0.174286	0.474545
0.154286	0.549091
0.162857	0.478182
0.174286	0.474545
0.18	0.567273
0.257143	0.527273
0.174286	0.474545
0.06	0.505455
0.12	0.501818
0.16	0.469091
0.12	0.501818
0.162857	0.478182
0.16	0.469091
0.388571	0.538182
0.394286	0.538182
0.371429	0.467273
0.388571	0.538182
0.348571	0.490909
0.371429	0.467273
0.162857	0.478182
0.174286	0.474545
0.177143	0.463636
0.162857	0.478182
0.16	0.469091
0.177143	0.463636
0.731429	0.574545
0.76	0.541818
0.74	0.458182
0.76	0.541818
0.771429	0.510909
0.74	0.458182
0.771429	0.510909
0.768571	0.487273
0.74	0.458182
0.394286	0.538182
0.371429	0.467273
0.38	0.454545
0.257143	0.527273
0.174286	0.474545
0.2	0.449091
0.174286	0.474545
0.177143	0.463636
0.2	0.449091
0.16	0.469091
0.177143	0.463636
0.182857	0.445455
0.177143	0.463636
0.2	0.449091
0.182857	0.445455
0.371429	0.467273
0.38	0.454545
0.382857	0.441818
0.731429	0.574545
0.74	0.458182
0.7	0.438182
0.2	0.449091
0.182857	0.445455
0.194286	0.436364
0.2	0.449091
0.197143	0.438182
0.194286	0.436364
0.257143	0.527273
0.2	0.449091
0.225714	0.430909
0.2	0.449091
0.197143	0.438182
0.222857	0.425455
0.2	0.449091
0.225714	0.430909
0.222857	0.425455
0.197143	0.438182
0.194286	0.436364
0.222857	0.425455
0.257143	0.527273
0.322857	0.509091
0.237143	0.423636
0.257143	0.527273
0.225714	0.430909
0.237143	0.423636
0.225714	0.430909
0.222857	0.425455
0.237143	0.423636
0.722857	0.590909
0.731429	0.574545
0.665714	0.418182
0.731429	0.574545
0.7	0.438182
0.665714	0.418182
0.7	0.438182
0.691429	0.430909
0.665714	0.418182
0.322857	0.509091
0.348571	0.490909
0.257143	0.398182
0.322857	0.509091
0.237143	0.423636
0.257143	0.398182
0.348571	0.490909
0.371429	0.467273
0.257143	0.398182
0.7	0.438182
0.691429	0.430909
0.7	0.396364
0.691429	0.430909
0.665714	0.418182
0.7	0.396364
0.74	0.458182
0.7	0.438182
0.72	0.392727
0.7	0.438182
0.7	0.396364
0.72	0.392727
0.574286	0.394545
0.56	0.389091
0.571429	0.389091
0.7	0.396364
0.72	0.392727
0.717143	0.387273
0.72	0.392727
0.717143	0.387273
0.722857	0.387273
0.222857	0.425455
0.237143	0.423636
0.231429	0.385455
0.237143	0.423636
0.257143	0.398182
0.231429	0.385455
0.194286	0.436364
0.222857	0.425455
0.225714	0.381818
0.222857	0.425455
0.231429	0.385455
0.225714	0.381818
0.371429	0.467273
0.382857	0.441818
0.268571	0.381818
0.371429	0.467273
0.257143	0.398182
0.268571	0.381818
0.665714	0.418182
0.648571	0.409091
0.691429	0.381818
0.665714	0.418182
0.7	0.396364
0.691429	0.381818
0.7	0.396364
0.717143	0.387273
0.691429	0.381818
0.257143	0.398182
0.231429	0.385455
0.231429	0.38
0.257143	0.398182
0.268571	0.381818
0.231429	0.38
0.231429	0.385455
0.225714	0.381818
0.231429	0.38
0.225714	0.381818
0.228571	0.38
0.231429	0.38
0.717143	0.387273
0.722857	0.387273
0.731429	0.38
0.717143	0.387273
0.691429	0.381818
0.731429	0.38
0.74	0.458182
0.72	0.392727
0.742857	0.376364
0.72	0.392727
0.722857	0.387273
0.742857	0.376364
0.722857	0.387273
0.731429	0.38
0.742857	0.376364
0.588571	0.401818
0.574286	0.394545
0.6	0.370909
0.588571	0.401818
0.605714	0.385455
0.6	0.370909
0.574286	0.394545
0.571429	0.389091
0.6	0.370909
0.56	0.389091
0.571429	0.389091
0.6	0.367273
0.571429	0.389091
0.6	0.370909
0.6	0.367273
0.731429	0.38
0.742857	0.376364
0.745714	0.365455
0.194286	0.436364
0.225714	0.381818
0.197143	0.361818
0.225714	0.381818
0.228571	0.38
0.234286	0.358182
0.225714	0.381818
0.231429	0.358182
0.234286	0.358182
0.228571	0.38
0.231429	0.38
0.234286	0.358182
0.268571	0.381818
0.231429	0.38
0.234286	0.358182
0.768571	0.487273
0.74	0.458182
0.76	0.358182
0.74	0.458182
0.742857	0.376364
0.76	0.358182
0.742857	0.376364
0.745714	0.365455
0.76	0.358182
0.225714	0.381818
0.197143	0.361818
0.197143	0.356364
0.225714	0.381818
0.231429	0.358182
0.197143	0.356364
0.182857	0.445455
0.194286	0.436364
0.188571	0.352727
0.194286	0.436364
0.197143	0.361818
0.188571	0.352727
0.197143	0.361818
0.197143	0.356364
0.188571	0.352727
0.691429	0.381818
0.731429	0.38
0.677143	0.350909
0.731429	0.38
0.745714	0.365455
0.677143	0.350909
0.745714	0.365455
0.76	0.358182
0.757143	0.350909
0.76	0.358182
0.757143	0.350909
0.768571	0.350909
0.608571	0.36
0.614286	0.358182
0.617143	0.349091
0.614286	0.358182
0.625714	0.352727
0.617143	0.349091
0.691429	0.381818
0.677143	0.350909
0.668571	0.349091
0.382857	0.441818
0.268571	0.381818
0.328571	0.345455
0.757143	0.350909
0.768571	0.350909
0.774286	0.345455
0.777143	0.492727
0.768571	0.487273
0.785714	0.343636
0.768571	0.487273
0.76	0.358182
0.785714	0.343636
0.76	0.358182
0.768571	0.350909
0.785714	0.343636
0.768571	0.350909
0.774286	0.345455
0.785714	0.343636
0.625714	0.352727
0.617143	0.349091
0.651429	0.34
0.268571	0.381818
0.328571	0.345455
0.302857	0.334545
0.16	0.469091
0.182857	0.445455
0.148571	0.332727
0.182857	0.445455
0.188571	0.352727
0.148571	0.332727
0.188571	0.352727
0.148571	0.332727
0.154286	0.330909
0.757143	0.350909
0.774286	0.345455
0.782857	0.329091
0.774286	0.345455
0.785714	0.343636
0.782857	0.329091
0.231429	0.358182
0.197143	0.356364
0.217143	0.327273
0.197143	0.356364
0.188571	0.352727
0.217143	0.327273
0.231429	0.358182
0.234286	0.358182
0.217143	0.327273
0.06	0.505455
0.16	0.469091
0.134286	0.325455
0.16	0.469091
0.148571	0.332727
0.134286	0.325455
0.268571	0.381818
0.302857	0.334545
0.294286	0.325455
0.525714	0.356364
0.522857	0.341818
0.508571	0.321818
0.148571	0.332727
0.154286	0.330909
0.145714	0.318182
0.268571	0.381818
0.234286	0.358182
0.271429	0.318182
0.268571	0.381818
0.294286	0.325455
0.271429	0.318182
0.234286	0.358182
0.217143	0.327273
0.271429	0.318182
0.948571	0.776364
0.894286	0.721818
0.794286	0.318182
0.894286	0.721818
0.777143	0.492727
0.794286	0.318182
0.777143	0.492727
0.785714	0.343636
0.794286	0.318182
0.148571	0.332727
0.134286	0.325455
0.14	0.316364
0.148571	0.332727
0.145714	0.318182
0.14	0.316364
0.522857	0.341818
0.508571	0.321818
0.52	0.316364
0.785714	0.343636
0.782857	0.329091
0.794286	0.316364
0.217143	0.327273
0.271429	0.318182
0.274286	0.312727
0.294286	0.325455
0.271429	0.318182
0.274286	0.312727
0.56	0.389091
0.6	0.367273
0.568571	0.312727
0.56	0.389091
0.525714	0.356364
0.568571	0.312727
0.525714	0.356364
0.522857	0.341818
0.568571	0.312727
0.6	0.367273
0.608571	0.36
0.568571	0.312727
0.522857	0.341818
0.52	0.316364
0.568571	0.312727
0.608571	0.36
0.617143	0.349091
0.568571	0.312727
0.757143	0.350909
0.782857	0.329091
0.785714	0.312727
0.785714	0.343636
0.794286	0.318182
0.785714	0.312727
0.794286	0.318182
0.794286	0.316364
0.785714	0.312727
0.785714	0.343636
0.794286	0.316364
0.785714	0.312727
0.782857	0.329091
0.794286	0.316364
0.785714	0.312727
0.145714	0.318182
0.14	0.316364
0.142857	0.310909
0.617143	0.349091
0.651429	0.34
0.674286	0.310909
0.617143	0.349091
0.568571	0.312727
0.674286	0.310909
0.188571	0.352727
0.154286	0.330909
0.191429	0.3
0.188571	0.352727
0.217143	0.327273
0.191429	0.3
0.154286	0.330909
0.145714	0.318182
0.191429	0.3
0.134286	0.325455
0.14	0.316364
0.137143	0.296364
0.14	0.316364
0.142857	0.310909
0.137143	0.296364
0.568571	0.312727
0.674286	0.310909
0.688571	0.294545
0.508571	0.321818
0.52	0.316364
0.417143	0.292727
0.217143	0.327273
0.274286	0.312727
0.202857	0.287273
0.217143	0.327273
0.191429	0.3
0.202857	0.287273
0.145714	0.318182
0.142857	0.310909
0.18	0.283636
0.145714	0.318182
0.191429	0.3
0.18	0.283636
0.142857	0.310909
0.137143	0.296364
0.18	0.283636
0.191429	0.3
0.202857	0.287273
0.18	0.283636
0.417143	0.292727
0.391429	0.287273
0.402857	0.283636
0.794286	0.318182
0.794286	0.316364
0.797143	0.283636
0.794286	0.316364
0.785714	0.312727
0.797143	0.283636
0.688571	0.294545
0.702857	0.28
0.7	0.274545
0.702857	0.28
0.7	0.274545
0.705714	0.272727
0.391429	0.287273
0.402857	0.283636
0.377143	0.269091
0.202857	0.287273
0.18	0.283636
0.2	0.265455
0.7	0.274545
0.705714	0.272727
0.705714	0.263636
0.322857	0.272727
0.317143	0.269091
0.354286	0.261818
0.137143	0.296364
0.18	0.283636
0.2	0.26
0.18	0.283636
0.197143	0.267273
0.2	0.26
0.197143	0.267273
0.2	0.265455
0.2	0.26
0.785714	0.312727
0.797143	0.283636
0.765714	0.256364
0.705714	0.263636
0.72	0.24
0.737143	0.24
0.705714	0.263636
0.72	0.24
0.714286	0.229091
0.72	0.24
0.737143	0.24
0.714286	0.225455
0.72	0.24
0.714286	0.229091
0.714286	0.225455
0.7	0.274545
0.705714	0.263636
0.7	0.214545
0.705714	0.263636
0.714286	0.229091
0.7	0.214545
0.714286	0.229091
0.714286	0.225455
0.7	0.214545
0.317143	0.269091
0.354286	0.261818
0.334286	0.203636
0.377143	0.269091
0.354286	0.261818
0.348571	0.192727
0.354286	0.261818
0.334286	0.203636
0.348571	0.192727
0.22	0.212727
0.237143	0.196364
0.237143	0.190909
0.334286	0.203636
0.348571	0.192727
0.337143	0.187273
0.348571	0.192727
0.345714	0.189091
0.337143	0.187273
0.568571	0.312727
0.688571	0.294545
0.677143	0.183636
0.688571	0.294545
0.7	0.274545
0.677143	0.183636
0.7	0.274545
0.7	0.214545
0.677143	0.183636
0.714286	0.225455
0.7	0.214545
0.694286	0.183636
0.7	0.214545
0.677143	0.183636
0.694286	0.183636
0.317143	0.269091
0.334286	0.203636
0.254286	0.178182
0.317143	0.269091
0.237143	0.196364
0.254286	0.178182
0.237143	0.196364
0.237143	0.190909
0.248571	0.176364
0.237143	0.196364
0.254286	0.178182
0.248571	0.176364
0.348571	0.192727
0.345714	0.189091
0.357143	0.174545
0.345714	0.189091
0.337143	0.187273
0.357143	0.174545
0.334286	0.203636
0.337143	0.187273
0.265714	0.169091
0.334286	0.203636
0.254286	0.178182
0.265714	0.169091
0.254286	0.178182
0.248571	0.176364
0.265714	0.169091
0.22	0.212727
0.237143	0.190909
0.22	0.165455
0.237143	0.190909
0.248571	0.176364
0.22	0.165455
0.677143	0.183636
0.694286	0.183636
0.657143	0.16
0.677143	0.183636
0.657143	0.161818
0.657143	0.16
0.22	0.212727
0.22	0.165455
0.2	0.158182
0.568571	0.312727
0.677143	0.183636
0.645714	0.158182
0.677143	0.183636
0.657143	0.161818
0.645714	0.158182
0.402857	0.283636
0.377143	0.269091
0.414286	0.156364
0.377143	0.269091
0.348571	0.192727
0.414286	0.156364
0.348571	0.192727
0.357143	0.174545
0.414286	0.156364
0.52	0.316364
0.417143	0.292727
0.414286	0.156364
0.417143	0.292727
0.402857	0.283636
0.414286	0.156364
0.357143	0.174545
0.362857	0.158182
0.414286	0.156364
0.657143	0.161818
0.657143	0.16
0.645714	0.156364
0.657143	0.161818
0.645714	0.158182
0.645714	0.156364
0.337143	0.187273
0.357143	0.174545
0.334286	0.154545
0.357143	0.174545
0.351429	0.156364
0.334286	0.154545
0.357143	0.174545
0.362857	0.158182
0.357143	0.154545
0.357143	0.174545
0.351429	0.156364
0.357143	0.154545
0.337143	0.187273
0.265714	0.169091
0.28	0.149091
0.337143	0.187273
0.334286	0.154545
0.28	0.149091
0.657143	0.16
0.645714	0.156364
0.625714	0.145455
0.645714	0.158182
0.645714	0.156364
0.625714	0.145455
0.06	0.505455
0.134286	0.325455
0.108571	0.143636
0.134286	0.325455
0.137143	0.296364
0.108571	0.143636
0.137143	0.296364
0.131429	0.150909
0.108571	0.143636
